areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-05-18,80_84,1443052.0,1334941.0,993.0,1374923.0,88.0,1334941.0,993.0,95.3,92.5,92.5
E92000001,England,nation,2021-05-18,85_89,892698.0,822026.0,771.0,851113.0,56.0,822026.0,771.0,95.3,92.1,92.1
E92000001,England,nation,2021-05-18,90+,508084.0,456873.0,589.0,476753.0,39.0,456873.0,589.0,93.8,89.9,89.9
E92000001,England,nation,2021-05-17,12_15,2875868.0,180.0,1.0,443.0,1.0,180.0,1.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-17,16_17,1366614.0,23302.0,216.0,54719.0,348.0,23302.0,216.0,4.0,1.7,1.7
E92000001,England,nation,2021-05-17,18_24,5300080.0,400397.0,5505.0,843222.0,3141.0,400397.0,5505.0,15.9,7.6,7.6
E92000001,England,nation,2021-05-17,25_29,4488384.0,467514.0,6071.0,919590.0,3674.0,467514.0,6071.0,20.5,10.4,10.4
E92000001,England,nation,2021-05-17,30_34,4804432.0,560609.0,8230.0,1201637.0,6618.0,560609.0,8230.0,25.0,11.7,11.7
E92000001,England,nation,2021-05-17,35_39,4569685.0,623024.0,10162.0,1584847.0,28562.0,623024.0,10162.0,34.7,13.6,13.6
E92000001,England,nation,2021-05-17,40_44,4198356.0,710723.0,11864.0,2639199.0,26039.0,710723.0,11864.0,62.9,16.9,16.9
E92000001,England,nation,2021-05-17,45_49,3987153.0,850882.0,13814.0,2963095.0,8972.0,850882.0,13814.0,74.3,21.3,21.3
E92000001,England,nation,2021-05-17,50_54,4241557.0,1188322.0,26363.0,3519584.0,2000.0,1188322.0,26363.0,83.0,28.0,28.0
E92000001,England,nation,2021-05-17,55_59,4117010.0,1410287.0,33829.0,3546740.0,1363.0,1410287.0,33829.0,86.1,34.3,34.3
E92000001,England,nation,2021-05-17,60_64,3506011.0,1612949.0,50642.0,3101546.0,788.0,1612949.0,50642.0,88.5,46.0,46.0
E92000001,England,nation,2021-05-17,65_69,2919363.0,2285022.0,28260.0,2662986.0,373.0,2285022.0,28260.0,91.2,78.3,78.3
E92000001,England,nation,2021-05-17,70_74,2863384.0,2583950.0,3807.0,2687099.0,152.0,2583950.0,3807.0,93.8,90.2,90.2
E92000001,England,nation,2021-05-17,75_79,2159520.0,1997789.0,1408.0,2053755.0,101.0,1997789.0,1408.0,95.1,92.5,92.5
E92000001,England,nation,2021-05-17,80_84,1443052.0,1333948.0,715.0,1374835.0,68.0,1333948.0,715.0,95.3,92.4,92.4
E92000001,England,nation,2021-05-17,85_89,892698.0,821255.0,518.0,851057.0,33.0,821255.0,518.0,95.3,92.0,92.0
E92000001,England,nation,2021-05-17,90+,508084.0,456284.0,426.0,476714.0,18.0,456284.0,426.0,93.8,89.8,89.8
E92000001,England,nation,2021-05-16,12_15,2875868.0,179.0,1.0,442.0,3.0,179.0,1.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-16,16_17,1366614.0,23086.0,332.0,54371.0,808.0,23086.0,332.0,4.0,1.7,1.7
E92000001,England,nation,2021-05-16,18_24,5300080.0,394892.0,5298.0,840081.0,5680.0,394892.0,5298.0,15.9,7.5,7.5
E92000001,England,nation,2021-05-16,25_29,4488384.0,461443.0,5493.0,915916.0,6882.0,461443.0,5493.0,20.4,10.3,10.3
E92000001,England,nation,2021-05-16,30_34,4804432.0,552379.0,7311.0,1195019.0,12112.0,552379.0,7311.0,24.9,11.5,11.5
E92000001,England,nation,2021-05-16,35_39,4569685.0,612862.0,8819.0,1556285.0,37587.0,612862.0,8819.0,34.1,13.4,13.4
E92000001,England,nation,2021-05-16,40_44,4198356.0,698859.0,10396.0,2613160.0,31223.0,698859.0,10396.0,62.2,16.6,16.6
E92000001,England,nation,2021-05-16,45_49,3987153.0,837068.0,12210.0,2954123.0,10389.0,837068.0,12210.0,74.1,21.0,21.0
E92000001,England,nation,2021-05-16,50_54,4241557.0,1161959.0,21661.0,3517584.0,2160.0,1161959.0,21661.0,82.9,27.4,27.4
E92000001,England,nation,2021-05-16,55_59,4117010.0,1376458.0,21615.0,3545377.0,1041.0,1376458.0,21615.0,86.1,33.4,33.4
E92000001,England,nation,2021-05-16,60_64,3506011.0,1562307.0,36234.0,3100758.0,631.0,1562307.0,36234.0,88.4,44.6,44.6
E92000001,England,nation,2021-05-16,65_69,2919363.0,2256762.0,21663.0,2662613.0,286.0,2256762.0,21663.0,91.2,77.3,77.3
E92000001,England,nation,2021-05-16,70_74,2863384.0,2580143.0,2611.0,2686947.0,121.0,2580143.0,2611.0,93.8,90.1,90.1
E92000001,England,nation,2021-05-16,75_79,2159520.0,1996381.0,861.0,2053654.0,65.0,1996381.0,861.0,95.1,92.4,92.4
E92000001,England,nation,2021-05-16,80_84,1443052.0,1333233.0,378.0,1374767.0,42.0,1333233.0,378.0,95.3,92.4,92.4
E92000001,England,nation,2021-05-16,85_89,892698.0,820737.0,261.0,851024.0,16.0,820737.0,261.0,95.3,91.9,91.9
E92000001,England,nation,2021-05-16,90+,508084.0,455858.0,143.0,476696.0,12.0,455858.0,143.0,93.8,89.7,89.7
E92000001,England,nation,2021-05-15,12_15,2875868.0,178.0,6.0,439.0,10.0,178.0,6.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-15,16_17,1366614.0,22754.0,1470.0,53563.0,1125.0,22754.0,1470.0,3.9,1.7,1.7
E92000001,England,nation,2021-05-15,18_24,5300080.0,389594.0,12431.0,834401.0,9028.0,389594.0,12431.0,15.7,7.4,7.4
E92000001,England,nation,2021-05-15,25_29,4488384.0,455950.0,12844.0,909034.0,11718.0,455950.0,12844.0,20.3,10.2,10.2
E92000001,England,nation,2021-05-15,30_34,4804432.0,545068.0,16886.0,1182907.0,23428.0,545068.0,16886.0,24.6,11.3,11.3
E92000001,England,nation,2021-05-15,35_39,4569685.0,604043.0,20601.0,1518698.0,74292.0,604043.0,20601.0,33.2,13.2,13.2
E92000001,England,nation,2021-05-15,40_44,4198356.0,688463.0,24611.0,2581937.0,63154.0,688463.0,24611.0,61.5,16.4,16.4
E92000001,England,nation,2021-05-15,45_49,3987153.0,824858.0,29943.0,2943734.0,21858.0,824858.0,29943.0,73.8,20.7,20.7
E92000001,England,nation,2021-05-15,50_54,4241557.0,1140298.0,51746.0,3515424.0,4532.0,1140298.0,51746.0,82.9,26.9,26.9
E92000001,England,nation,2021-05-15,55_59,4117010.0,1354843.0,56869.0,3544336.0,2344.0,1354843.0,56869.0,86.1,32.9,32.9
E92000001,England,nation,2021-05-15,60_64,3506011.0,1526073.0,72509.0,3100127.0,1522.0,1526073.0,72509.0,88.4,43.5,43.5
E92000001,England,nation,2021-05-15,65_69,2919363.0,2235099.0,45272.0,2662327.0,645.0,2235099.0,45272.0,91.2,76.6,76.6
E92000001,England,nation,2021-05-15,70_74,2863384.0,2577532.0,7329.0,2686826.0,361.0,2577532.0,7329.0,93.8,90.0,90.0
E92000001,England,nation,2021-05-15,75_79,2159520.0,1995520.0,2536.0,2053589.0,163.0,1995520.0,2536.0,95.1,92.4,92.4
E92000001,England,nation,2021-05-15,80_84,1443052.0,1332855.0,1168.0,1374725.0,71.0,1332855.0,1168.0,95.3,92.4,92.4
E92000001,England,nation,2021-05-15,85_89,892698.0,820476.0,784.0,851008.0,47.0,820476.0,784.0,95.3,91.9,91.9
E92000001,England,nation,2021-05-15,90+,508084.0,455715.0,441.0,476684.0,24.0,455715.0,441.0,93.8,89.7,89.7
E92000001,England,nation,2021-05-14,12_15,2875868.0,172.0,5.0,429.0,8.0,172.0,5.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-14,16_17,1366614.0,21284.0,1565.0,52438.0,879.0,21284.0,1565.0,3.8,1.6,1.6
E92000001,England,nation,2021-05-14,18_24,5300080.0,377163.0,11449.0,825373.0,8678.0,377163.0,11449.0,15.6,7.1,7.1
E92000001,England,nation,2021-05-14,25_29,4488384.0,443106.0,11873.0,897316.0,9988.0,443106.0,11873.0,20.0,9.9,9.9
E92000001,England,nation,2021-05-14,30_34,4804432.0,528182.0,15594.0,1159479.0,19222.0,528182.0,15594.0,24.1,11.0,11.0
E92000001,England,nation,2021-05-14,35_39,4569685.0,583442.0,18823.0,1444406.0,66385.0,583442.0,18823.0,31.6,12.8,12.8
E92000001,England,nation,2021-05-14,40_44,4198356.0,663852.0,22579.0,2518783.0,57528.0,663852.0,22579.0,60.0,15.8,15.8
E92000001,England,nation,2021-05-14,45_49,3987153.0,794915.0,26943.0,2921876.0,19109.0,794915.0,26943.0,73.3,19.9,19.9
E92000001,England,nation,2021-05-14,50_54,4241557.0,1088552.0,42660.0,3510892.0,3933.0,1088552.0,42660.0,82.8,25.7,25.7
E92000001,England,nation,2021-05-14,55_59,4117010.0,1297974.0,50410.0,3541992.0,2127.0,1297974.0,50410.0,86.0,31.5,31.5
E92000001,England,nation,2021-05-14,60_64,3506011.0,1453564.0,71239.0,3098605.0,1350.0,1453564.0,71239.0,88.4,41.5,41.5
E92000001,England,nation,2021-05-14,65_69,2919363.0,2189827.0,53975.0,2661682.0,664.0,2189827.0,53975.0,91.2,75.0,75.0
E92000001,England,nation,2021-05-14,70_74,2863384.0,2570203.0,8940.0,2686465.0,311.0,2570203.0,8940.0,93.8,89.8,89.8
E92000001,England,nation,2021-05-14,75_79,2159520.0,1992984.0,3139.0,2053426.0,206.0,1992984.0,3139.0,95.1,92.3,92.3
E92000001,England,nation,2021-05-14,80_84,1443052.0,1331687.0,1540.0,1374654.0,94.0,1331687.0,1540.0,95.3,92.3,92.3
E92000001,England,nation,2021-05-14,85_89,892698.0,819692.0,1144.0,850961.0,71.0,819692.0,1144.0,95.3,91.8,91.8
E92000001,England,nation,2021-05-14,90+,508084.0,455274.0,820.0,476660.0,38.0,455274.0,820.0,93.8,89.6,89.6
E92000001,England,nation,2021-05-13,12_15,2875868.0,167.0,11.0,421.0,9.0,167.0,11.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-13,16_17,1366614.0,19719.0,2336.0,51559.0,1082.0,19719.0,2336.0,3.8,1.4,1.4
E92000001,England,nation,2021-05-13,18_24,5300080.0,365714.0,13019.0,816695.0,9813.0,365714.0,13019.0,15.4,6.9,6.9
E92000001,England,nation,2021-05-13,25_29,4488384.0,431233.0,12897.0,887328.0,11120.0,431233.0,12897.0,19.8,9.6,9.6
E92000001,England,nation,2021-05-13,30_34,4804432.0,512588.0,16309.0,1140257.0,20239.0,512588.0,16309.0,23.7,10.7,10.7
E92000001,England,nation,2021-05-13,35_39,4569685.0,564619.0,20142.0,1378021.0,56915.0,564619.0,20142.0,30.2,12.4,12.4
E92000001,England,nation,2021-05-13,40_44,4198356.0,641273.0,23640.0,2461255.0,54849.0,641273.0,23640.0,58.6,15.3,15.3
E92000001,England,nation,2021-05-13,45_49,3987153.0,767972.0,30829.0,2902767.0,17347.0,767972.0,30829.0,72.8,19.3,19.3
E92000001,England,nation,2021-05-13,50_54,4241557.0,1045892.0,46804.0,3506959.0,3765.0,1045892.0,46804.0,82.7,24.7,24.7
E92000001,England,nation,2021-05-13,55_59,4117010.0,1247564.0,57814.0,3539865.0,1986.0,1247564.0,57814.0,86.0,30.3,30.3
E92000001,England,nation,2021-05-13,60_64,3506011.0,1382325.0,76599.0,3097255.0,1306.0,1382325.0,76599.0,88.3,39.4,39.4
E92000001,England,nation,2021-05-13,65_69,2919363.0,2135852.0,60912.0,2661018.0,705.0,2135852.0,60912.0,91.2,73.2,73.2
E92000001,England,nation,2021-05-13,70_74,2863384.0,2561263.0,10676.0,2686154.0,325.0,2561263.0,10676.0,93.8,89.4,89.4
E92000001,England,nation,2021-05-13,75_79,2159520.0,1989845.0,3831.0,2053220.0,209.0,1989845.0,3831.0,95.1,92.1,92.1
E92000001,England,nation,2021-05-13,80_84,1443052.0,1330147.0,1825.0,1374560.0,110.0,1330147.0,1825.0,95.3,92.2,92.2
E92000001,England,nation,2021-05-13,85_89,892698.0,818548.0,1313.0,850890.0,66.0,818548.0,1313.0,95.3,91.7,91.7
E92000001,England,nation,2021-05-13,90+,508084.0,454454.0,985.0,476622.0,35.0,454454.0,985.0,93.8,89.4,89.4
E92000001,England,nation,2021-05-12,12_15,2875868.0,156.0,27.0,412.0,9.0,156.0,27.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-12,16_17,1366614.0,17383.0,2618.0,50477.0,948.0,17383.0,2618.0,3.7,1.3,1.3
E92000001,England,nation,2021-05-12,18_24,5300080.0,352695.0,12734.0,806882.0,8383.0,352695.0,12734.0,15.2,6.7,6.7
E92000001,England,nation,2021-05-12,25_29,4488384.0,418336.0,12946.0,876208.0,9476.0,418336.0,12946.0,19.5,9.3,9.3
E92000001,England,nation,2021-05-12,30_34,4804432.0,496279.0,16751.0,1120018.0,17927.0,496279.0,16751.0,23.3,10.3,10.3
E92000001,England,nation,2021-05-12,35_39,4569685.0,544477.0,20819.0,1321106.0,42237.0,544477.0,20819.0,28.9,11.9,11.9
E92000001,England,nation,2021-05-12,40_44,4198356.0,617633.0,24556.0,2406406.0,50475.0,617633.0,24556.0,57.3,14.7,14.7
E92000001,England,nation,2021-05-12,45_49,3987153.0,737143.0,31673.0,2885420.0,15815.0,737143.0,31673.0,72.4,18.5,18.5
E92000001,England,nation,2021-05-12,50_54,4241557.0,999088.0,48394.0,3503194.0,3281.0,999088.0,48394.0,82.6,23.6,23.6
E92000001,England,nation,2021-05-12,55_59,4117010.0,1189750.0,64872.0,3537879.0,1840.0,1189750.0,64872.0,85.9,28.9,28.9
E92000001,England,nation,2021-05-12,60_64,3506011.0,1305726.0,81921.0,3095949.0,1046.0,1305726.0,81921.0,88.3,37.2,37.2
E92000001,England,nation,2021-05-12,65_69,2919363.0,2074940.0,68698.0,2660313.0,671.0,2074940.0,68698.0,91.1,71.1,71.1
E92000001,England,nation,2021-05-12,70_74,2863384.0,2550587.0,12223.0,2685829.0,373.0,2550587.0,12223.0,93.8,89.1,89.1
E92000001,England,nation,2021-05-12,75_79,2159520.0,1986014.0,4354.0,2053011.0,188.0,1986014.0,4354.0,95.1,92.0,92.0
E92000001,England,nation,2021-05-12,80_84,1443052.0,1328322.0,2174.0,1374450.0,123.0,1328322.0,2174.0,95.2,92.0,92.0
E92000001,England,nation,2021-05-12,85_89,892698.0,817235.0,1552.0,850824.0,72.0,817235.0,1552.0,95.3,91.5,91.5
E92000001,England,nation,2021-05-12,90+,508084.0,453469.0,1114.0,476587.0,50.0,453469.0,1114.0,93.8,89.3,89.3
E92000001,England,nation,2021-05-11,12_15,2875868.0,129.0,1.0,403.0,8.0,129.0,1.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-11,16_17,1366614.0,14765.0,1411.0,49529.0,431.0,14765.0,1411.0,3.6,1.1,1.1
E92000001,England,nation,2021-05-11,18_24,5300080.0,339961.0,9314.0,798499.0,4083.0,339961.0,9314.0,15.1,6.4,6.4
E92000001,England,nation,2021-05-11,25_29,4488384.0,405390.0,9903.0,866732.0,4103.0,405390.0,9903.0,19.3,9.0,9.0
E92000001,England,nation,2021-05-11,30_34,4804432.0,479528.0,12919.0,1102091.0,6871.0,479528.0,12919.0,22.9,10.0,10.0
E92000001,England,nation,2021-05-11,35_39,4569685.0,523658.0,15766.0,1278869.0,16424.0,523658.0,15766.0,28.0,11.5,11.5
E92000001,England,nation,2021-05-11,40_44,4198356.0,593077.0,18699.0,2355931.0,46980.0,593077.0,18699.0,56.1,14.1,14.1
E92000001,England,nation,2021-05-11,45_49,3987153.0,705470.0,23365.0,2869605.0,15168.0,705470.0,23365.0,72.0,17.7,17.7
E92000001,England,nation,2021-05-11,50_54,4241557.0,950694.0,36674.0,3499913.0,2954.0,950694.0,36674.0,82.5,22.4,22.4
E92000001,England,nation,2021-05-11,55_59,4117010.0,1124878.0,46469.0,3536039.0,1447.0,1124878.0,46469.0,85.9,27.3,27.3
E92000001,England,nation,2021-05-11,60_64,3506011.0,1223805.0,56514.0,3094903.0,899.0,1223805.0,56514.0,88.3,34.9,34.9
E92000001,England,nation,2021-05-11,65_69,2919363.0,2006242.0,58906.0,2659642.0,513.0,2006242.0,58906.0,91.1,68.7,68.7
E92000001,England,nation,2021-05-11,70_74,2863384.0,2538364.0,11127.0,2685456.0,276.0,2538364.0,11127.0,93.8,88.6,88.6
E92000001,England,nation,2021-05-11,75_79,2159520.0,1981660.0,3748.0,2052823.0,127.0,1981660.0,3748.0,95.1,91.8,91.8
E92000001,England,nation,2021-05-11,80_84,1443052.0,1326148.0,1849.0,1374327.0,77.0,1326148.0,1849.0,95.2,91.9,91.9
E92000001,England,nation,2021-05-11,85_89,892698.0,815683.0,1251.0,850752.0,49.0,815683.0,1251.0,95.3,91.4,91.4
E92000001,England,nation,2021-05-11,90+,508084.0,452355.0,1008.0,476537.0,44.0,452355.0,1008.0,93.8,89.0,89.0
E92000001,England,nation,2021-05-10,12_15,2875868.0,128.0,1.0,395.0,0.0,128.0,1.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-10,16_17,1366614.0,13354.0,238.0,49098.0,117.0,13354.0,238.0,3.6,1.0,1.0
E92000001,England,nation,2021-05-10,18_24,5300080.0,330647.0,5278.0,794416.0,1349.0,330647.0,5278.0,15.0,6.2,6.2
E92000001,England,nation,2021-05-10,25_29,4488384.0,395487.0,6089.0,862629.0,1585.0,395487.0,6089.0,19.2,8.8,8.8
E92000001,England,nation,2021-05-10,30_34,4804432.0,466609.0,7514.0,1095220.0,2277.0,466609.0,7514.0,22.8,9.7,9.7
E92000001,England,nation,2021-05-10,35_39,4569685.0,507892.0,8984.0,1262445.0,4110.0,507892.0,8984.0,27.6,11.1,11.1
E92000001,England,nation,2021-05-10,40_44,4198356.0,574378.0,10429.0,2308951.0,45703.0,574378.0,10429.0,55.0,13.7,13.7
E92000001,England,nation,2021-05-10,45_49,3987153.0,682105.0,12808.0,2854437.0,14584.0,682105.0,12808.0,71.6,17.1,17.1
E92000001,England,nation,2021-05-10,50_54,4241557.0,914020.0,19117.0,3496959.0,2217.0,914020.0,19117.0,82.4,21.5,21.5
E92000001,England,nation,2021-05-10,55_59,4117010.0,1078409.0,22775.0,3534592.0,1005.0,1078409.0,22775.0,85.9,26.2,26.2
E92000001,England,nation,2021-05-10,60_64,3506011.0,1167291.0,25163.0,3094004.0,613.0,1167291.0,25163.0,88.2,33.3,33.3
E92000001,England,nation,2021-05-10,65_69,2919363.0,1947336.0,47712.0,2659129.0,333.0,1947336.0,47712.0,91.1,66.7,66.7
E92000001,England,nation,2021-05-10,70_74,2863384.0,2527237.0,9009.0,2685180.0,155.0,2527237.0,9009.0,93.8,88.3,88.3
E92000001,England,nation,2021-05-10,75_79,2159520.0,1977912.0,2536.0,2052696.0,98.0,1977912.0,2536.0,95.1,91.6,91.6
E92000001,England,nation,2021-05-10,80_84,1443052.0,1324299.0,1150.0,1374250.0,52.0,1324299.0,1150.0,95.2,91.8,91.8
E92000001,England,nation,2021-05-10,85_89,892698.0,814432.0,866.0,850703.0,44.0,814432.0,866.0,95.3,91.2,91.2
E92000001,England,nation,2021-05-10,90+,508084.0,451347.0,748.0,476493.0,27.0,451347.0,748.0,93.8,88.8,88.8
E92000001,England,nation,2021-05-09,12_15,2875868.0,127.0,2.0,395.0,0.0,127.0,2.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-09,16_17,1366614.0,13116.0,358.0,48981.0,101.0,13116.0,358.0,3.6,1.0,1.0
E92000001,England,nation,2021-05-09,18_24,5300080.0,325369.0,4825.0,793067.0,1088.0,325369.0,4825.0,15.0,6.1,6.1
E92000001,England,nation,2021-05-09,25_29,4488384.0,389398.0,5259.0,861044.0,1094.0,389398.0,5259.0,19.2,8.7,8.7
E92000001,England,nation,2021-05-09,30_34,4804432.0,459095.0,6571.0,1092943.0,2237.0,459095.0,6571.0,22.7,9.6,9.6
E92000001,England,nation,2021-05-09,35_39,4569685.0,498908.0,7811.0,1258335.0,3379.0,498908.0,7811.0,27.5,10.9,10.9
E92000001,England,nation,2021-05-09,40_44,4198356.0,563949.0,9360.0,2263248.0,49293.0,563949.0,9360.0,53.9,13.4,13.4
E92000001,England,nation,2021-05-09,45_49,3987153.0,669297.0,11747.0,2839853.0,13382.0,669297.0,11747.0,71.2,16.8,16.8
E92000001,England,nation,2021-05-09,50_54,4241557.0,894903.0,17022.0,3494742.0,2048.0,894903.0,17022.0,82.4,21.1,21.1
E92000001,England,nation,2021-05-09,55_59,4117010.0,1055634.0,19869.0,3533587.0,907.0,1055634.0,19869.0,85.8,25.6,25.6
E92000001,England,nation,2021-05-09,60_64,3506011.0,1142128.0,22950.0,3093391.0,446.0,1142128.0,22950.0,88.2,32.6,32.6
E92000001,England,nation,2021-05-09,65_69,2919363.0,1899624.0,39535.0,2658796.0,245.0,1899624.0,39535.0,91.1,65.1,65.1
E92000001,England,nation,2021-05-09,70_74,2863384.0,2518228.0,7616.0,2685025.0,121.0,2518228.0,7616.0,93.8,87.9,87.9
E92000001,England,nation,2021-05-09,75_79,2159520.0,1975376.0,1963.0,2052598.0,51.0,1975376.0,1963.0,95.0,91.5,91.5
E92000001,England,nation,2021-05-09,80_84,1443052.0,1323149.0,732.0,1374198.0,34.0,1323149.0,732.0,95.2,91.7,91.7
E92000001,England,nation,2021-05-09,85_89,892698.0,813566.0,448.0,850659.0,19.0,813566.0,448.0,95.3,91.1,91.1
E92000001,England,nation,2021-05-09,90+,508084.0,450599.0,296.0,476466.0,11.0,450599.0,296.0,93.8,88.7,88.7
E92000001,England,nation,2021-05-08,12_15,2875868.0,125.0,1.0,395.0,1.0,125.0,1.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-08,16_17,1366614.0,12758.0,1121.0,48880.0,281.0,12758.0,1121.0,3.6,0.9,0.9
E92000001,England,nation,2021-05-08,18_24,5300080.0,320544.0,11922.0,791979.0,2175.0,320544.0,11922.0,14.9,6.0,6.0
E92000001,England,nation,2021-05-08,25_29,4488384.0,384139.0,12468.0,859950.0,2269.0,384139.0,12468.0,19.2,8.6,8.6
E92000001,England,nation,2021-05-08,30_34,4804432.0,452524.0,15225.0,1090706.0,4106.0,452524.0,15225.0,22.7,9.4,9.4
E92000001,England,nation,2021-05-08,35_39,4569685.0,491097.0,18525.0,1254956.0,8525.0,491097.0,18525.0,27.5,10.7,10.7
E92000001,England,nation,2021-05-08,40_44,4198356.0,554589.0,22710.0,2213955.0,88077.0,554589.0,22710.0,52.7,13.2,13.2
E92000001,England,nation,2021-05-08,45_49,3987153.0,657550.0,29200.0,2826471.0,26606.0,657550.0,29200.0,70.9,16.5,16.5
E92000001,England,nation,2021-05-08,50_54,4241557.0,877881.0,45775.0,3492694.0,4065.0,877881.0,45775.0,82.3,20.7,20.7
E92000001,England,nation,2021-05-08,55_59,4117010.0,1035765.0,56387.0,3532680.0,1745.0,1035765.0,56387.0,85.8,25.2,25.2
E92000001,England,nation,2021-05-08,60_64,3506011.0,1119178.0,69158.0,3092945.0,1027.0,1119178.0,69158.0,88.2,31.9,31.9
E92000001,England,nation,2021-05-08,65_69,2919363.0,1860089.0,88410.0,2658551.0,558.0,1860089.0,88410.0,91.1,63.7,63.7
E92000001,England,nation,2021-05-08,70_74,2863384.0,2510612.0,24997.0,2684904.0,308.0,2510612.0,24997.0,93.8,87.7,87.7
E92000001,England,nation,2021-05-08,75_79,2159520.0,1973413.0,6220.0,2052547.0,144.0,1973413.0,6220.0,95.0,91.4,91.4
E92000001,England,nation,2021-05-08,80_84,1443052.0,1322417.0,2008.0,1374164.0,83.0,1322417.0,2008.0,95.2,91.6,91.6
E92000001,England,nation,2021-05-08,85_89,892698.0,813118.0,1177.0,850640.0,41.0,813118.0,1177.0,95.3,91.1,91.1
E92000001,England,nation,2021-05-08,90+,508084.0,450303.0,753.0,476455.0,21.0,450303.0,753.0,93.8,88.6,88.6
E92000001,England,nation,2021-05-07,12_15,2875868.0,124.0,8.0,394.0,3.0,124.0,8.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-07,16_17,1366614.0,11637.0,1336.0,48599.0,452.0,11637.0,1336.0,3.6,0.9,0.9
E92000001,England,nation,2021-05-07,18_24,5300080.0,308622.0,10780.0,789804.0,2791.0,308622.0,10780.0,14.9,5.8,5.8
E92000001,England,nation,2021-05-07,25_29,4488384.0,371671.0,11574.0,857681.0,2868.0,371671.0,11574.0,19.1,8.3,8.3
E92000001,England,nation,2021-05-07,30_34,4804432.0,437299.0,14882.0,1086600.0,4416.0,437299.0,14882.0,22.6,9.1,9.1
E92000001,England,nation,2021-05-07,35_39,4569685.0,472572.0,18011.0,1246431.0,6431.0,472572.0,18011.0,27.3,10.3,10.3
E92000001,England,nation,2021-05-07,40_44,4198356.0,531879.0,21643.0,2125878.0,65643.0,531879.0,21643.0,50.6,12.7,12.7
E92000001,England,nation,2021-05-07,45_49,3987153.0,628350.0,27612.0,2799865.0,20206.0,628350.0,27612.0,70.2,15.8,15.8
E92000001,England,nation,2021-05-07,50_54,4241557.0,832106.0,42096.0,3488629.0,3123.0,832106.0,42096.0,82.2,19.6,19.6
E92000001,England,nation,2021-05-07,55_59,4117010.0,979378.0,56459.0,3530935.0,1425.0,979378.0,56459.0,85.8,23.8,23.8
E92000001,England,nation,2021-05-07,60_64,3506011.0,1050020.0,72456.0,3091918.0,883.0,1050020.0,72456.0,88.2,29.9,29.9
E92000001,England,nation,2021-05-07,65_69,2919363.0,1771679.0,100850.0,2657993.0,528.0,1771679.0,100850.0,91.0,60.7,60.7
E92000001,England,nation,2021-05-07,70_74,2863384.0,2485615.0,26096.0,2684596.0,273.0,2485615.0,26096.0,93.8,86.8,86.8
E92000001,England,nation,2021-05-07,75_79,2159520.0,1967193.0,6936.0,2052403.0,169.0,1967193.0,6936.0,95.0,91.1,91.1
E92000001,England,nation,2021-05-07,80_84,1443052.0,1320409.0,2652.0,1374081.0,93.0,1320409.0,2652.0,95.2,91.5,91.5
E92000001,England,nation,2021-05-07,85_89,892698.0,811941.0,1790.0,850599.0,52.0,811941.0,1790.0,95.3,91.0,91.0
E92000001,England,nation,2021-05-07,90+,508084.0,449550.0,1426.0,476434.0,41.0,449550.0,1426.0,93.8,88.5,88.5
E92000001,England,nation,2021-05-06,12_15,2875868.0,116.0,9.0,391.0,4.0,116.0,9.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-06,16_17,1366614.0,10301.0,1279.0,48147.0,393.0,10301.0,1279.0,3.5,0.8,0.8
E92000001,England,nation,2021-05-06,18_24,5300080.0,297842.0,9667.0,787013.0,2532.0,297842.0,9667.0,14.8,5.6,5.6
E92000001,England,nation,2021-05-06,25_29,4488384.0,360097.0,10202.0,854813.0,2310.0,360097.0,10202.0,19.0,8.0,8.0
E92000001,England,nation,2021-05-06,30_34,4804432.0,422417.0,13300.0,1082184.0,3948.0,422417.0,13300.0,22.5,8.8,8.8
E92000001,England,nation,2021-05-06,35_39,4569685.0,454561.0,16181.0,1240000.0,5546.0,454561.0,16181.0,27.1,9.9,9.9
E92000001,England,nation,2021-05-06,40_44,4198356.0,510236.0,19571.0,2060235.0,63192.0,510236.0,19571.0,49.1,12.2,12.2
E92000001,England,nation,2021-05-06,45_49,3987153.0,600738.0,24900.0,2779659.0,17103.0,600738.0,24900.0,69.7,15.1,15.1
