"date","demographic_category","administered_dose1","administered_dose1_pct_known","administered_dose1_pct_us","series_complete_yes","administered_dose1_pct","series_complete_pop_pct","series_complete_pop_pct_known","series_complete_pop_pct_us"
"2021-10-03T00:00:00.000","US","197898888","0","0","170575675","0","0","0","0"
"2021-10-03T00:00:00.000","Ages_50-64_yrs","48802579","24.7","0","43093957","83.1","73.4","25.3","0"
"2021-10-03T00:00:00.000","Ages_<18yrs","13203132","6.7","0","10782187","19.9","16.3","6.3","0"
"2021-10-03T00:00:00.000","Ages_75+_yrs","19559576","9.9","0","17300191","91.2","80.7","10.1","0"
"2021-10-03T00:00:00.000","Race_eth_NHWhite","78248901","60.1","0","73330969","42.2","39.5","61.2","0"
"2021-10-03T00:00:00.000","Race_eth_known","130157528","0","65.8","119837655","0","0","0","70.3"
"2021-10-03T00:00:00.000","Race_eth_NHAsian","7864715","6","0","7616193","44.8","43.4","6.4","0"
"2021-10-03T00:00:00.000","Ages_16-17_yrs","4694196","2.4","0","3934853","62.1","52.1","2.3","0"
"2021-10-03T00:00:00.000","Race_eth_NHNHOPI","418975","0.3","0","370418","47","41.5","0.3","0"
"2021-10-03T00:00:00.000","Race_eth_NHAIAN","1342634","1","0","1154742","57.3","49.3","1","0"
"2021-10-03T00:00:00.000","Race_eth_NHMult_Oth","5997772","4.6","0","5228118","86.9","75.8","4.4","0"
"2021-10-02T00:00:00.000","Ages_25-39_yrs","41659975","21.1","0","35029547","67.1","56.5","20.6","0"
"2021-10-02T00:00:00.000","Race_eth_NHMult_Oth","5984369","4.6","0","5214459","86.7","75.6","4.4","0"
"2021-10-02T00:00:00.000","Race_eth_NHWhite","78113039","60.1","0","73209721","42.1","39.5","61.2","0"
"2021-10-02T00:00:00.000","Ages_16-17_yrs","4686886","2.4","0","3924389","62","51.9","2.3","0"
"2021-10-02T00:00:00.000","Ages_30-39_yrs","28445077","14.4","0","24080935","70.3","59.5","14.1","0"
"2021-10-02T00:00:00.000","Sex_Female","102718453","52.5","0","88892330","66.7","57.8","52.6","0"
"2021-10-02T00:00:00.000","Race_eth_known","129904629","0","65.8","119593816","0","0","0","70.2"
"2021-10-02T00:00:00.000","Race_eth_unknown","67662726","52.1","0","50678414","0","0","42.4","0"
"2021-10-02T00:00:00.000","Ages_18-24_yrs","17756861","9","0","14522259","64","52.3","8.5","0"
"2021-10-02T00:00:00.000","Ages_75+_yrs","19523323","9.9","0","17286471","91.1","80.6","10.2","0"
"2021-10-02T00:00:00.000","Race_eth_NHNHOPI","418254","0.3","0","369718","46.9","41.5","0.3","0"
"2021-10-02T00:00:00.000","US","197567355","0","0","170272230","0","0","0","0"
"2021-10-02T00:00:00.000","Ages_40-49_yrs","28038112","14.2","0","24224673","75.7","65.4","14.2","0"
"2021-10-02T00:00:00.000","Race_eth_NHAIAN","1340001","1","0","1152258","57.2","49.2","1","0"
"2021-10-02T00:00:00.000","Ages_12-15_yrs","8286711","4.2","0","6695291","54.4","44","3.9","0"
"2021-10-02T00:00:00.000","Sex_known","195617875","0","99","168866140","0","0","0","99.2"
"2021-10-02T00:00:00.000","Race_eth_Hispanic","22507707","17.3","0","19964277","43.1","38.2","16.7","0"
"2021-10-02T00:00:00.000","Age_unknown","22504","0","0","5230","0","0","0","0"
"2021-10-02T00:00:00.000","Ages_<18yrs","13177585","6.7","0","10745163","19.9","16.2","6.3","0"
"2021-10-02T00:00:00.000","Race_eth_NHBlack","13688564","10.5","0","12077937","36.4","32.1","10.1","0"
"2021-10-02T00:00:00.000","Race_eth_NHAsian","7852695","6","0","7605446","44.8","43.4","6.4","0"
"2021-10-02T00:00:00.000","Ages_65-74_yrs","28640806","14.5","0","25418699","96.6","85.7","14.9","0"
"2021-10-02T00:00:00.000","Ages_18-29_yrs","30971759","15.7","0","25470871","62.8","51.6","15","0"
"2021-10-02T00:00:00.000","Sex_Male","92899422","47.5","0","79973810","62.3","53.6","47.4","0"
"2021-10-02T00:00:00.000","Age_known","197544851","0","99","170267000","0","0","0","99"
"2021-10-02T00:00:00.000","Ages_<12yrs","203988","0.1","0","125483","0.5","0.3","0.1","0"
"2021-10-02T00:00:00.000","Ages_50-64_yrs","48748189","24.7","0","43040188","83","73.3","25.3","0"
"2021-10-02T00:00:00.000","Sex_unknown","1949480","1","0","1406090","0","0","0.8","0"
"2021-10-01T00:00:00.000","Race_eth_NHMult_Oth","5974416","4.6","0","5202856","86.6","75.4","4.4","0"
"2021-10-01T00:00:00.000","Ages_18-29_yrs","30924812","15.7","0","25418072","62.7","51.5","15","0"
"2021-10-01T00:00:00.000","Sex_known","195379775","0","99","168615900","0","0","0","99.2"
"2021-10-01T00:00:00.000","Ages_16-17_yrs","4680438","2.4","0","3915765","61.9","51.8","2.3","0"
"2021-10-01T00:00:00.000","US","197323950","0","0","170019143","0","0","0","0"
"2021-10-01T00:00:00.000","Race_eth_NHWhite","78021305","60.1","0","73110868","42.1","39.4","61.2","0"
"2021-10-01T00:00:00.000","Ages_<18yrs","13155129","6.7","0","10714695","19.8","16.2","6.3","0"
"2021-10-01T00:00:00.000","Race_eth_known","129722769","0","65.7","119397143","0","0","0","70.2"
"2021-10-01T00:00:00.000","Race_eth_NHNHOPI","417602","0.3","0","368920","46.8","41.4","0.3","0"
"2021-10-01T00:00:00.000","Ages_<12yrs","203896","0.1","0","125392","0.5","0.3","0.1","0"
"2021-10-01T00:00:00.000","Ages_75+_yrs","19501069","9.9","0","17274027","91","80.6","10.2","0"
"2021-10-01T00:00:00.000","Race_eth_NHAsian","7844098","6","0","7597325","44.7","43.3","6.4","0"
"2021-10-01T00:00:00.000","Ages_50-64_yrs","48704181","24.7","0","42990306","83","73.2","25.3","0"
"2021-10-01T00:00:00.000","Ages_18-24_yrs","17731017","9","0","14492449","63.9","52.2","8.5","0"
"2021-10-01T00:00:00.000","Ages_65-74_yrs","28607982","14.5","0","25397492","96.5","85.6","14.9","0"
"2021-10-01T00:00:00.000","Ages_25-39_yrs","41597288","21.1","0","34959218","67","56.3","20.6","0"
"2021-10-01T00:00:00.000","Sex_Female","102593808","52.5","0","88759808","66.7","57.7","52.6","0"
"2021-10-01T00:00:00.000","Race_eth_unknown","67601181","52.1","0","50622000","0","0","42.4","0"
"2021-10-01T00:00:00.000","Race_eth_Hispanic","22468493","17.3","0","19922513","43","38.2","16.7","0"
"2021-10-01T00:00:00.000","Race_eth_NHAIAN","1337411","1","0","1149452","57.1","49.1","1","0"
"2021-10-01T00:00:00.000","Age_known","197301476","0","99","170013922","0","0","0","99"
"2021-10-01T00:00:00.000","Ages_12-15_yrs","8270795","4.2","0","6673538","54.3","43.8","3.9","0"
"2021-10-01T00:00:00.000","Race_eth_NHBlack","13659444","10.5","0","12045209","36.3","32","10.1","0"
"2021-10-01T00:00:00.000","Age_unknown","22474","0","0","5221","0","0","0","0"
"2021-10-01T00:00:00.000","Sex_unknown","1944175","1","0","1403243","0","0","0.8","0"
"2021-10-01T00:00:00.000","Ages_40-49_yrs","28004810","14.2","0","24185735","75.6","65.3","14.2","0"
"2021-10-01T00:00:00.000","Ages_30-39_yrs","28403493","14.4","0","24033595","70.2","59.4","14.1","0"
"2021-10-01T00:00:00.000","Sex_Male","92785967","47.5","0","79856092","62.2","53.6","47.4","0"
"2021-09-30T00:00:00.000","Ages_16-17_yrs","4674105","2.4","0","3907855","61.8","51.7","2.3","0"
"2021-09-30T00:00:00.000","Sex_known","195138354","0","99","168390538","0","0","0","99.2"
"2021-09-30T00:00:00.000","Ages_30-39_yrs","28363780","14.4","0","23990792","70.1","59.3","14.1","0"
"2021-09-30T00:00:00.000","Race_eth_NHWhite","77923014","60.2","0","73021824","42","39.4","61.2","0"
"2021-09-30T00:00:00.000","Race_eth_NHAsian","7837984","6.1","0","7592135","44.7","43.3","6.4","0"
"2021-09-30T00:00:00.000","Ages_75+_yrs","19472262","9.9","0","17261134","90.8","80.5","10.2","0"
"2021-09-30T00:00:00.000","Ages_18-24_yrs","17704660","9","0","14461049","63.8","52.1","8.5","0"
"2021-09-30T00:00:00.000","Ages_<18yrs","13134962","6.7","0","10689770","19.8","16.1","6.3","0"
"2021-09-30T00:00:00.000","Race_eth_known","129543898","0","65.7","119221287","0","0","0","70.2"
"2021-09-30T00:00:00.000","Race_eth_NHBlack","13635872","10.5","0","12021213","36.2","31.9","10.1","0"
"2021-09-30T00:00:00.000","Race_eth_Hispanic","22430437","17.3","0","19879258","43","38.1","16.7","0"
"2021-09-30T00:00:00.000","Sex_unknown","1935824","1","0","1397227","0","0","0.8","0"
"2021-09-30T00:00:00.000","Ages_50-64_yrs","48661956","24.7","0","42947498","82.9","73.2","25.3","0"
"2021-09-30T00:00:00.000","Sex_Female","102471272","52.5","0","88645498","66.6","57.6","52.6","0"
"2021-09-30T00:00:00.000","Ages_<12yrs","203824","0.1","0","125354","0.5","0.3","0.1","0"
"2021-09-30T00:00:00.000","Ages_18-29_yrs","30877183","15.7","0","25363712","62.6","51.4","14.9","0"
"2021-09-30T00:00:00.000","Race_eth_NHMult_Oth","5964858","4.6","0","5192055","86.4","75.2","4.4","0"
"2021-09-30T00:00:00.000","Age_unknown","22458","0","0","5215","0","0","0","0"
"2021-09-30T00:00:00.000","Ages_12-15_yrs","8257033","4.2","0","6656561","54.2","43.7","3.9","0"
"2021-09-30T00:00:00.000","Ages_65-74_yrs","28568387","14.5","0","25377946","96.3","85.6","14.9","0"
